Value,Type
28.930000000000003,Original
27.59,Original
27.61,Original
27.640000000000004,Original
27.03,Original
31.200000000000003,Original
44.16,Original
70.71,Original
98.28,Original
104.44,Original
103.73,Original
108.23,Original
112.74000000000002,Original
109.04,Original
99.47,Original
89.39999999999998,Original
65.63,Original
47.58999999999999,Original
31.92,Original
30.710000000000008,Original
26.96,Original
27.79,Original
28.42,Original
28.7,Original
27.960000000000004,Original
27.950000000000014,Original
28.46,Original
28.030000000000005,Original
27.71,Original
33.18000000000001,Original
44.67999999999999,Original
71.67000000000002,Original
93.22,Original
90.63,Original
90.71,Original
92.13,Original
94.75,Original
94.04999999999998,Original
83.13000000000001,Original
64.84,Original
47.39,Original
44.71,Original
36.62,Original
30.43,Original
28.300000000000004,Original
26.52,Original
26.62999999999999,Original
27.18,Original
26.820000000000007,Original
26.890000000000008,Original
26.29,Original
26.93,Original
26.35,Original
26.360000000000007,Original
30.26,Original
31.169999999999995,Original
31.81,Original
33.39,Original
31.42999999999999,Original
30.59,Original
31.46,Original
30.8,Original
30.790000000000003,Original
31.84,Original
29.730000000000004,Original
30.03,Original
30.309999999999995,Original
32.10000000000001,Original
31.200000000000006,Original
29.620000000000005,Original
26.800000000000004,Original
27.69,Original
27.37,Original
26.75,Original
26.680000000000003,Original
26.49,Original
26.04,Original
26.270000000000003,Original
29.87,Original
29.22000000000001,Original
31.980000000000008,Original
32.78000000000001,Original
32.65,Original
35.489999999999995,Original
29.58,Original
29.830000000000005,Original
32.58999999999999,Original
32.92,Original
34.53,Original
37.42999999999999,Original
38.77,Original
36.5,Original
31.230000000000008,Original
30.06,Original
26.890000000000008,Original
26.93,Original
27.16,Original
26.72000000000001,Original
26.850000000000005,Original
26.330000000000013,Original
27.960000000000008,Original
35.61999999999999,Original
40.41,Original
75.38000000000001,Original
108.26,Original
105.5,Original
104.07999999999996,Original
107.7,Original
114.02000000000004,Original
111.65,Original
104.8,Original
94.02,Original
72.72,Original
49.97999999999999,Original
39.3,Original
32.15,Original
29.79,Original
28.739999999999995,Original
29.010000000000005,Original
28.69,Original
30.56,Original
29.91,Original
28.030000000000005,Original
27.610000000000003,Original
27.419999999999995,Original
32.669999999999995,Original
43.460000000000015,Original
72.70999999999998,Original
100.2,Original
102.84,Original
101.45,Original
106.36,Original
109.17,Original
109.47000000000004,Original
99.87,Original
93.88,Original
64.73,Original
50.53,Original
41.95,Original
33.92000000000001,Original
27.87,Original
28.82,Original
27.6,Original
29.630000000000003,Original
29.550000000000004,Original
27.5,Original
27.22,Original
26.93,Original
26.67,Original
30.33,Original
42.21,Original
74.01999999999998,Original
100.29,Original
106.61000000000004,Original
106.69,Original
107.56,Original
115.21999999999996,Original
113.86,Original
105.45000000000002,Original
97.35000000000002,Original
72.89000000000001,Original
49.08999999999998,Original
40.1,Original
33.440000000000005,Original
29.90000000000001,Original
32.21,Original
35.53,Original
36.61000000000001,Original
32.940000000000005,Original
30.32,Original
28.37,Original
29.800000000000004,Original
28.7,Original
31.75,Original
44.55,Original
78.34,Original
105.59999999999998,Original
108.90999999999995,Original
111.85000000000002,Original
109.09999999999998,Original
114.24,Original
109.25,Original
103.25999999999998,Original
94.24000000000004,Original
68.62,Original
46.76999999999999,Original
41.95000000000001,Original
37.53,Original
32.22000000000001,Original
30.83,Original
28.49,Original
28.62,Original
27.43,Original
27.19,Original
27.28000000000001,Original
26.790000000000003,Original
26.39,Original
32.61,Original
43.17,Original
71.03,Original
96.17,Original
98.86,Original
99.13,Original
97.37000000000003,Original
104.45000000000002,Original
101.44,Original
92.51000000000002,Original
78.18000000000002,Original
53.63,Original
46.03000000000001,Original
35.0,Original
28.69000000000001,Original
27.04000000000001,Original
27.26,Original
27.250000000000007,Original
30.77000000000001,Original
28.75,Original
27.71,Original
27.660000000000007,Original
27.92,Original
28.08,Original
27.17000000000001,Original
29.90000000000001,Original
29.08000000000001,Original
30.34,Original
29.98,Original
29.58999999999999,Original
30.680000000000003,Original
30.28,Original
29.49000000000001,Original
29.71,Original
30.120000000000008,Original
32.08,Original
30.580000000000005,Original
31.73,Original
31.91000000000001,Original
29.370000000000005,Original
29.620000000000005,Original
26.82,Original
28.45000000000001,Original
27.62,Original
27.40000000000001,Original
27.65000000000001,Original
27.14,Original
27.26,Original
27.05,Original
29.22000000000001,Original
29.180000000000003,Original
32.2,Original
33.13,Original
36.650000000000006,Original
36.36999999999999,Original
31.20000000000001,Original
33.17,Original
34.24,Original
33.910000000000004,Original
34.370000000000005,Original
33.89,Original
34.010000000000005,Original
33.23000000000001,Original
34.300000000000004,Original
28.980000000000008,Original
27.3,Original
27.65,Original
27.820000000000004,Original
27.78,Original
27.100000000000005,Original
27.480000000000008,Original
28.46,Original
37.650000000000006,Original
44.190000000000005,Original
75.91000000000001,Original
103.59,Original
102.09000000000002,Original
103.82,Original
104.35,Original
108.55999999999996,Original
109.57,Original
103.84,Original
94.45,Original
66.17,Original
46.65999999999999,Original
38.4,Original
30.210000000000004,Original
28.530000000000005,Original
28.08000000000001,Original
27.399999999999995,Original
27.91,Original
29.040000000000013,Original
28.840000000000003,Original
28.19,Original
27.770000000000007,Original
27.430000000000003,Original
31.63,Original
45.81000000000001,Original
74.89000000000001,Original
101.09000000000005,Original
106.36000000000004,Original
105.27,Original
103.21999999999998,Original
109.59,Original
108.88,Original
104.7,Original
92.85,Original
66.88000000000001,Original
49.36000000000001,Original
34.140000000000015,Original
30.42,Original
28.790000000000003,Original
30.45,Original
29.52,Original
27.63,Original
28.63000000000001,Original
29.28,Original
27.46,Original
27.370000000000008,Original
26.78,Original
31.70999999999999,Original
41.56999999999999,Original
70.01000000000002,Original
92.20999999999997,Original
96.88,Original
96.18,Original
97.08,Original
108.48,Original
100.23000000000002,Original
95.73,Original
87.14,Original
60.68999999999998,Original
48.13999999999999,Original
35.65,Original
30.340000000000003,Original
28.460000000000004,Original
29.610000000000007,Original
28.22,Original
29.070000000000004,Original
28.66,Original
32.35999999999999,Original
28.540000000000006,Original
27.97,Original
27.230000000000008,Original
31.2,Original
40.95,Original
63.259999999999984,Original
93.72,Original
102.67000000000002,Original
105.64,Original
105.54,Original
109.79999999999998,Original
112.70000000000002,Original
102.73,Original
91.95,Original
64.35,Original
47.66,Original
35.120000000000005,Original
30.79,Original
28.020000000000007,Original
30.56,Original
29.129999999999995,Original
30.950000000000003,Original
29.700000000000003,Original
29.72,Original
29.989999999999988,Original
28.47000000000001,Original
27.83,Original
31.250000000000007,Original
42.89,Original
67.29,Original
94.33,Original
98.79999999999998,Original
97.82000000000004,Original
97.27,Original
103.23000000000002,Original
101.81999999999998,Original
91.25,Original
76.67,Original
55.36999999999999,Original
41.77,Original
34.22000000000001,Original
28.92,Original
25.730000000000004,Original
26.860000000000003,Original
31.700000000000003,Original
27.77000000000001,Original
27.860000000000003,Original
27.68,Original
27.72,Original
27.989999999999988,Original
27.03000000000001,Original
27.37999999999999,Original
31.08,Original
31.730000000000008,Original
31.72000000000001,Original
31.13,Original
31.29,Original
32.03000000000001,Original
31.3,Original
33.03999999999999,Original
35.78,Original
36.56,Original
35.14,Original
32.25,Original
31.26,Original
30.94,Original
29.590000000000003,Original
29.719999999999995,Original
27.62,Original
27.44,Original
27.82,Original
27.85,Original
27.85,Original
27.91,Original
27.49999999999999,Original
27.3,Original
32.5,Original
33.720000000000006,Original
35.95,Original
37.870000000000005,Original
36.23,Original
35.480000000000004,Original
35.980000000000004,Original
33.93000000000001,Original
34.59,Original
39.13,Original
38.29,Original
32.29,Original
31.0,Original
30.110000000000003,Original
28.890000000000004,Original
29.39,Original
28.210000000000004,Original
27.36000000000001,Original
27.47999999999999,Original
27.630000000000003,Original
27.510000000000005,Original
27.000000000000004,Original
28.76,Original
37.070000000000014,Original
43.11000000000001,Original
58.70999999999998,Original
83.20999999999998,Original
83.42000000000002,Original
83.72,Original
88.04,Original
90.06999999999998,Original
86.29999999999998,Original
82.32,Original
77.90000000000002,Original
54.61000000000001,Original
41.56,Original
32.610000000000014,Original
28.570000000000004,Original
26.72000000000001,Original
27.46,Original
28.200000000000006,Original
30.83,Original
29.37,Original
29.87,Original
28.07,Original
28.290000000000003,Original
27.940000000000005,Original
30.640000000000004,Original
40.36999999999998,Original
60.75000000000001,Original
85.62,Original
85.11999999999999,Original
83.42999999999996,Original
85.76,Original
88.83,Original
86.71,Original
82.21999999999998,Original
75.42999999999996,Original
56.72,Original
46.73,Original
38.19,Original
36.78,Original
32.59,Original
29.650000000000013,Original
28.41,Original
27.910000000000004,Original
27.6,Original
28.480000000000004,Original
27.25,Original
28.21,Original
26.67000000000001,Original
31.280000000000005,Original
42.64000000000001,Original
59.930000000000014,Original
78.29999999999998,Original
81.26999999999998,Original
82.90000000000002,Original
83.92,Original
88.93000000000002,Original
86.95000000000003,Original
83.64000000000003,Original
75.08999999999997,Original
55.38,Original
45.34,Original
35.23,Original
33.989999999999995,Original
28.79000000000001,Original
30.2,Original
30.22,Original
29.31,Original
29.95000000000001,Original
29.24,Original
27.24,Original
27.140000000000004,Original
26.99,Original
31.1,Original
43.84000000000002,Original
63.60999999999999,Original
81.20000000000002,Original
80.75000000000001,Original
82.29000000000003,Original
84.56999999999998,Original
92.02,Original
86.50999999999999,Original
81.58000000000001,Original
70.64000000000001,Original
53.51,Original
44.30000000000001,Original
37.07,Original
33.120000000000005,Original
31.090000000000003,Original
28.27,Original
29.93000000000001,Original
30.600000000000005,Original
29.69,Original
27.600000000000005,Original
27.800000000000004,Original
27.49,Original
27.140000000000008,Original
31.24,Original
41.38000000000001,Original
60.57,Original
76.98,Original
79.23999999999998,Original
80.81,Original
82.5,Original
88.95,Original
82.82000000000002,Original
78.88000000000001,Original
63.24,Original
49.28,Original
41.32000000000001,Original
33.52,Original
35.18,Original
29.73,Original
29.260000000000005,Original
29.44,Original
30.64,Original
28.600000000000005,Original
27.36,Original
27.87,Original
27.81000000000001,Original
26.83,Original
26.419999999999995,Original
31.42000000000001,Original
29.730000000000004,Original
29.92,Original
31.81000000000001,Original
29.33000000000001,Original
30.210000000000008,Original
29.39,Original
30.49,Original
32.03,Original
33.870000000000005,Original
33.52000000000001,Original
30.710000000000008,Original
30.520000000000003,Original
30.600000000000005,Original
30.700000000000003,Original
31.89,Original
28.180000000000003,Original
27.090000000000003,Original
26.98,Original
26.450000000000003,Original
26.620000000000005,Original
26.63,Original
25.74,Original
26.09,Original
29.18,Original
28.98,Original
34.370000000000005,Original
34.48000000000001,Original
30.410000000000007,Original
28.76,Original
28.86000000000001,Original
28.960000000000004,Original
30.290000000000006,Original
30.83,Original
28.98999999999999,Original
28.22,Original
30.34,Original
32.73,Original
36.13,Original
36.07,Original
33.080000000000005,Original
28.35000000000001,Original
27.210000000000004,Original
26.39,Original
27.39,Original
26.46,Original
28.540000000000006,Original
35.23,Original
41.99000000000001,Original
56.32000000000001,Original
67.61,Original
67.03999999999999,Original
66.36999999999999,Original
68.44999999999999,Original
69.42,Original
67.67,Original
62.64,Original
57.93,Original
48.85000000000001,Original
40.14,Original
32.540000000000006,Original
30.48,Original
27.31000000000001,Original
25.610000000000007,Original
26.15000000000001,Original
26.60000000000001,Original
26.270000000000003,Original
26.630000000000003,Original
26.81,Original
26.270000000000003,Original
26.31000000000001,Original
30.91,Original
41.75,Original
55.88,Original
68.06000000000002,Original
67.83000000000001,Original
66.83999999999999,Original
65.9,Original
66.52,Original
66.75999999999999,Original
64.89999999999999,Original
60.81000000000001,Original
51.41,Original
43.280000000000015,Original
30.49,Original
27.38000000000001,Original
25.210000000000004,Original
25.89,Original
25.820000000000007,Original
25.9,Original
26.24,Original
25.980000000000004,Original
25.940000000000005,Original
25.6,Original
26.370000000000005,Original
30.700000000000003,Original
43.13999999999999,Original
58.549999999999976,Original
68.08,Original
69.16,Original
64.80999999999999,Original
66.75,Original
66.09,Original
64.80999999999999,Original
64.64999999999999,Original
57.66,Original
45.75000000000001,Original
38.23000000000001,Original
29.259999999999994,Original
29.08000000000001,Original
24.49,Original
26.200000000000003,Original
26.230000000000004,Original
26.030000000000005,Original
25.95,Original
25.65000000000001,Original
26.59,Original
25.73,Original
27.140000000000008,Original
29.580000000000005,Original
40.46,Original
56.21,Original
66.02,Original
65.63999999999999,Original
63.20000000000001,Original
63.63,Original
63.460000000000015,Original
62.11,Original
62.77,Original
56.39000000000001,Original
48.540000000000006,Original
38.03000000000001,Original
29.280000000000005,Original
26.840000000000003,Original
25.140000000000004,Original
25.880000000000003,Original
25.37,Original
25.910000000000004,Original
25.55,Original
25.82999999999999,Original
25.859999999999992,Original
25.75,Original
25.7,Original
28.39,Original
36.78999999999999,Original
52.72999999999999,Original
64.79000000000003,Original
64.1,Original
60.55,Original
62.61,Original
59.79000000000002,Original
62.29,Original
59.94999999999999,Original
56.10999999999999,Original
45.75999999999999,Original
35.54,Original
27.81,Original
26.51000000000001,Original
28.52,Original
29.84,Original
26.540000000000006,Original
26.1,Original
26.40000000000001,Original
26.379999999999992,Original
26.46,Original
25.71,Original
25.81,Original
26.38000000000001,Original
30.06,Original
30.660000000000004,Original
31.24000000000001,Original
30.670000000000005,Original
30.710000000000008,Original
31.24,Original
30.4,Original
30.92,Original
30.860000000000007,Original
31.52000000000001,Original
30.200000000000003,Original
30.42000000000001,Original
29.91,Original
29.540000000000003,Original
28.610000000000007,Original
29.03000000000001,Original
26.629999999999995,Original
27.55,Original
27.640000000000008,Original
27.14,Original
26.87,Original
26.829999999999995,Original
26.770000000000007,Original
26.92000000000001,Original
30.47,Original
30.11000000000001,Original
34.7,Original
35.17,Original
31.030000000000005,Original
29.920000000000005,Original
30.65000000000001,Original
31.92000000000001,Original
33.79,Original
32.1,Original
31.23,Original
31.63000000000001,Original
32.31,Original
33.17,Original
35.07000000000001,Original
32.540000000000006,Original
25.649999999999995,Original
26.47000000000001,Original
26.360000000000003,Original
26.730000000000004,Original
26.53,Original
27.10000000000001,Original
28.08000000000001,Original
32.830000000000005,Original
37.260000000000005,Original
59.67000000000001,Original
75.07999999999998,Original
75.59999999999998,Original
73.86000000000001,Original
72.71999999999998,Original
71.61999999999998,Original
71.78,Original
73.51999999999998,Original
69.34,Original
53.500000000000014,Original
42.45,Original
32.06,Original
27.530000000000005,Original
25.82,Original
26.290000000000006,Original
26.360000000000003,Original
26.58,Original
26.63000000000001,Original
26.43,Original
26.69,Original
26.69,Original
26.630000000000003,Original
27.210000000000008,Original
35.95000000000002,Original
58.040000000000006,Original
69.39000000000001,Original
70.11000000000001,Original
69.74999999999999,Original
69.28999999999999,Original
72.25,Original
70.86,Original
71.41,Original
64.71,Original
55.42,Original
41.53,Original
32.82000000000001,Original
33.510000000000005,Original
30.86000000000001,Original
28.26,Original
26.08,Original
26.530000000000005,Original
26.020000000000007,Original
25.99000000000001,Original
25.820000000000004,Original
26.200000000000006,Original
25.91,Original
27.71,Original
35.370000000000005,Original
56.0,Original
69.72999999999999,Original
71.21000000000001,Original
69.42,Original
69.24,Original
71.54999999999998,Original
72.32,Original
70.20000000000002,Original
69.34000000000002,Original
53.63,Original
39.96000000000001,Original
30.1,Original
27.610000000000007,Original
28.860000000000003,Original
29.880000000000003,Original
28.64,Original
28.32,Original
26.71,Original
26.34,Original
26.4,Original
26.710000000000004,Original
26.26,Original
28.919999999999995,Original
37.77,Original
60.38000000000001,Original
73.65999999999998,Original
75.44,Original
76.22000000000001,Original
76.34,Original
75.08,Original
74.12,Original
71.14,Original
68.19,Original
52.66000000000002,Original
40.75999999999999,Original
30.210000000000008,Original
27.28,Original
28.63000000000001,Original
27.63000000000001,Original
30.290000000000006,Original
32.97,Original
29.329999999999995,Original
27.800000000000004,Original
27.960000000000004,Original
27.97000000000001,Original
27.28,Original
29.27,Original
38.43,Original
57.44,Original
72.39999999999998,Original
71.62000000000002,Original
70.03,Original
72.41000000000001,Original
68.79999999999998,Original
68.51,Original
66.86,Original
57.35,Original
45.98000000000002,Original
34.57,Original
28.36,Original
31.03,Original
26.92000000000001,Original
27.79,Original
26.9,Original
26.690000000000005,Original
26.55,Original
26.530000000000005,Original
27.72,Original
27.009999999999994,Original
27.54,Original
26.6,Original
28.89,Original
28.579999999999988,Original
29.450000000000006,Original
29.43,Original
31.57,Original
31.11,Original
28.68,Original
33.7,Original
31.07,Original
30.28,Original
29.5,Original
29.0,Original
29.79,Original
28.84,Original
29.78,Original
30.500000000000007,Original
26.59999999999999,Original
26.85,Original
27.940000000000005,Original
27.9,Original
27.320000000000004,Original
27.460000000000004,Original
27.24,Original
26.8,Original
29.66,Original
30.090000000000003,Original
31.87,Original
32.37,Original
34.190000000000005,Original
34.08,Original
30.44,Original
31.52,Original
31.739999999999995,Original
29.770000000000003,Original
29.36,Original
29.370000000000005,Original
30.340000000000007,Original
33.010000000000005,Original
33.86,Original
34.86000000000001,Original
32.46000000000001,Original
29.809999999999995,Original
27.59,Original
27.87,Original
27.340000000000007,Original
27.08000000000001,Original
29.07,Original
34.050000000000004,Original
39.16000000000001,Original
67.65000000000002,Original
94.64,Original
101.7,Original
102.27,Original
99.40000000000003,Original
105.64,Original
104.68999999999998,Original
94.67999999999996,Original
89.70999999999998,Original
67.51000000000002,Original
43.99000000000001,Original
34.190000000000005,Original
29.480000000000008,Original
28.230000000000004,Original
27.71,Original
28.260000000000005,Original
26.03000000000001,Original
27.0,Original
26.33,Original
26.14,Original
26.35000000000001,Original
27.25,Original
28.570000000000007,Original
37.27,Original
70.00000000000001,Original
94.69999999999996,Original
99.0,Original
98.34,Original
100.92999999999998,Original
106.00000000000004,Original
100.15999999999998,Original
95.18000000000002,Original
88.43000000000002,Original
68.43,Original
42.540000000000006,Original
31.62,Original
29.18,Original
31.86,Original
31.9,Original
28.930000000000003,Original
30.38,Original
28.42,Original
26.37,Original
26.35,Original
25.84,Original
25.550000000000008,Original
27.24,Original
36.73,Original
64.82999999999998,Original
89.51,Original
95.7,Original
93.99,Original
94.95,Original
99.33,Original
96.78,Original
92.57,Original
86.75999999999996,Original
59.52,Original
40.57,Original
31.53,Original
29.78,Original
28.820000000000007,Original
26.99,Original
27.26,Original
31.700000000000003,Original
26.840000000000003,Original
25.82,Original
26.280000000000005,Original
26.11,Original
25.629999999999995,Original
28.25,Original
38.73,Original
65.39999999999999,Original
87.39999999999998,Original
93.12,Original
93.7,Original
93.14999999999996,Original
103.60999999999996,Original
98.67,Original
90.22,Original
85.52999999999999,Original
59.33999999999999,Original
43.95,Original
32.87,Original
26.930000000000003,Original
26.86,Original
26.420000000000005,Original
26.660000000000004,Original
25.72,Original
25.99000000000001,Original
25.76000000000001,Original
25.68,Original
25.840000000000003,Original
25.95,Original
28.200000000000006,Original
38.36,Original
68.42,Original
93.01999999999998,Original
96.45,Original
94.6,Original
94.03,Original
102.28000000000002,Original
96.09000000000005,Original
87.29999999999998,Original
71.62,Original
50.60999999999999,Original
38.010000000000005,Original
36.260000000000005,Original
31.870000000000008,Original
27.14,Original
27.05,Original
27.640000000000008,Original
27.62,Original
27.64,Original
27.270000000000003,Original
27.239999999999995,Original
27.309999999999995,Original
26.96,Original
26.6,Original
29.69,Original
29.38,Original
30.08,Original
31.06,Original
32.34000000000001,Original
30.950000000000006,Original
30.460000000000004,Original
32.59,Original
37.05,Original
35.0,Original
29.41,Original
30.94,Original
31.72,Original
30.550000000000008,Original
33.47999999999999,Original
29.84,Original
26.82,Original
27.210000000000004,Original
26.95,Original
27.03000000000001,Original
27.25,Original
27.33,Original
28.14,Original
27.53,Original
30.40000000000001,Original
29.680000000000003,Original
30.74000000000001,Original
34.35,Original
35.78,Original
31.730000000000008,Original
31.580000000000005,Original
32.879999999999995,Original
32.27,Original
30.77,Original
31.969999999999995,Original
31.340000000000003,Original
28.81000000000001,Original
28.48,Original
33.18000000000001,Original
34.370000000000005,Original
31.980000000000008,Original
33.84,Original
32.33,Original
30.04,Original
27.1,Original
26.750000000000004,Original
28.6,Original
33.570000000000014,Original
41.2,Original
71.75999999999999,Original
107.91,Original
111.67,Original
113.51999999999998,Original
116.0,Original
123.09000000000005,Original
117.73000000000002,Original
111.55000000000004,Original
99.07999999999998,Original
66.78000000000002,Original
47.65999999999999,Original
32.220000000000006,Original
29.070000000000004,Original
29.0,Original
28.41,Original
27.71,Original
26.8,Original
27.74000000000001,Original
27.90000000000001,Original
27.3,Original
27.770000000000007,Original
27.31999999999999,Original
28.92,Original
39.42,Original
74.32,Original
104.95,Original
107.8,Original
105.35,Original
104.40999999999998,Original
112.58,Original
115.62000000000002,Original
107.66,Original
97.75,Original
67.83999999999997,Original
49.9,Original
40.02,Original
31.35000000000001,Original
28.44,Original
33.370000000000005,Original
28.12,Original
27.02,Original
26.76,Original
26.390000000000004,Original
26.74,Original
26.739999999999995,Original
27.239999999999995,Original
28.72,Original
37.57,Original
70.38999999999999,Original
96.06999999999998,Original
104.91,Original
108.48000000000002,Original
105.57999999999998,Original
109.12000000000002,Original
111.27,Original
102.96,Original
91.81000000000004,Original
69.78999999999999,Original
45.370000000000005,Original
42.05,Original
31.890000000000008,Original
28.56,Original
26.670000000000005,Original
28.160000000000004,Original
29.57,Original
27.78,Original
28.430000000000007,Original
26.500000000000004,Original
27.330000000000005,Original
28.22,Original
30.050000000000004,Original
40.85999999999999,Original
71.42,Original
99.63,Original
103.19,Original
105.70000000000005,Original
103.95,Original
113.69000000000004,Original
117.32000000000002,Original
103.61999999999996,Original
93.06,Original
71.50999999999999,Original
44.760000000000005,Original
36.95,Original
35.15000000000001,Original
30.35,Original
28.76,Original
29.0,Original
26.65000000000001,Original
26.75,Original
26.3,Original
27.02,Original
26.930000000000003,Original
26.56,Original
28.23,Original
36.93,Original
70.42,Original
98.11,Original
103.71999999999996,Original
104.37000000000003,Original
102.9,Original
108.37000000000002,Original
107.99,Original
95.28000000000004,Original
76.00999999999999,Original
51.24,Original
44.24999999999999,Original
32.400000000000006,Original
27.74000000000001,Original
27.180000000000003,Original
26.92,Original
27.47,Original
27.42,Original
27.730000000000008,Original
27.22,Original
27.55,Original
27.840000000000003,Original
28.170000000000005,Original
28.26,Original
30.4,Original
30.13999999999999,Original
32.31000000000001,Original
31.620000000000005,Original
31.13000000000001,Original
33.220000000000006,Original
31.06,Original
30.03,Original
28.610000000000003,Original
32.49,Original
30.31000000000001,Original
29.15000000000001,Original
29.15,Original
28.750000000000007,Original
29.230000000000008,Original
29.700000000000006,Original
25.300000000000004,Original
26.460000000000004,Original
26.660000000000004,Original
26.71,Original
26.410000000000007,Original
26.590000000000007,Original
26.66,Original
26.910000000000004,Original
28.75,Original
29.57,Original
32.370000000000005,Original
31.37,Original
33.510000000000005,Original
33.96000000000001,Original
31.24,Original
29.12,Original
31.24,Original
31.230000000000004,Original
31.880000000000013,Original
33.72000000000001,Original
35.54,Original
31.399999999999995,Original
35.639999999999986,Original
36.16000000000001,Original
37.31,Original
35.82000000000001,Original
34.910000000000004,Original
33.81,Original
31.65000000000001,Original
27.52,Original
28.99,Original
36.17,Original
43.26999999999998,Original
80.79000000000002,Original
115.73999999999998,Original
122.54999999999998,Original
119.9,Original
116.98999999999998,Original
125.90000000000002,Original
124.37999999999998,Original
113.69,Original
99.39999999999996,Original
79.87000000000003,Original
52.19,Original
37.55,Original
30.579999999999995,Original
28.100000000000005,Original
28.96,Original
28.05,Original
27.84,Original
27.85,Original
26.81000000000001,Original
26.59,Original
27.090000000000003,Original
26.020000000000007,Original
31.62000000000001,Original
42.8,Original
79.15999999999998,Original
108.59,Original
110.27,Original
110.23,Original
109.76,Original
115.37999999999998,Original
116.94,Original
110.7,Original
97.51,Original
72.39,Original
53.42,Original
37.53000000000001,Original
35.41,Original
30.640000000000008,Original
30.010000000000005,Original
27.07,Original
29.69000000000001,Original
27.340000000000003,Original
28.11999999999999,Original
28.030000000000005,Original
27.34,Original
27.29000000000001,Original
31.26,Original
43.96,Original
74.89999999999998,Original
106.17,Original
110.18999999999998,Original
113.67999999999998,Original
114.62,Original
116.42000000000004,Original
120.52000000000004,Original
109.37,Original
99.04999999999998,Original
72.50999999999999,Original
45.63999999999999,Original
32.07000000000001,Original
27.10000000000001,Original
29.47,Original
27.96,Original
28.93,Original
31.649999999999995,Original
29.020000000000007,Original
29.99,Original
29.66,Original
29.55,Original
29.750000000000004,Original
35.03000000000001,Original
44.96,Original
73.56,Original
101.98999999999998,Original
107.82000000000002,Original
107.22,Original
108.10999999999996,Original
114.04000000000002,Original
112.52000000000004,Original
107.52,Original
93.79,Original
67.15,Original
43.28,Original
36.2,Original
34.379999999999995,Original
30.020000000000007,Original
29.130000000000003,Original
26.610000000000007,Original
26.600000000000005,Original
26.320000000000007,Original
26.660000000000004,Original
26.39,Original
26.45000000000001,Original
26.62,Original
30.750000000000004,Original
46.01,Original
71.72,Original
98.42,Original
103.12999999999998,Original
102.87000000000002,Original
104.34,Original
111.56000000000004,Original
110.01,Original
94.99,Original
80.20000000000002,Original
56.960000000000015,Original
36.60000000000001,Original
29.07,Original
27.380000000000003,Original
26.28,Original
26.29,Original
31.2,Original
29.32,Original
27.230000000000004,Original
26.950000000000003,Original
27.090000000000003,Original
26.76000000000001,Original
26.96,Original
27.12,Original
30.08,Original
30.99,Original
30.97000000000001,Original
30.690000000000005,Original
30.26,Original
32.92000000000001,Original
36.970000000000006,Original
37.39,Original
32.33000000000002,Original
31.88000000000001,Original
36.41000000000001,Original
35.08000000000002,Original
32.19,Original
30.760000000000005,Original
32.230000000000004,Original
29.5,Original
27.14,Original
29.669999999999995,Original
28.230000000000004,Original
27.97,Original
27.29,Original
27.48,Original
27.22,Original
27.66,Original
30.140000000000004,Original
30.430000000000007,Original
34.05,Original
35.78,Original
33.94,Original
29.79,Original
30.16000000000001,Original
30.35,Original
29.79,Original
29.780000000000005,Original
29.870000000000005,Original
29.98,Original
30.89,Original
33.190000000000005,Original
34.830000000000005,Original
33.230000000000004,Original
29.99,Original
30.86,Original
32.510000000000005,Original
34.32,Original
34.100000000000016,Original
31.31,Original
28.960000000000004,Original
36.81,Original
43.20000000000001,Original
82.04999999999998,Original
114.80999999999996,Original
115.04,Original
118.05,Original
113.35,Original
125.20999999999997,Original
122.24000000000004,Original
115.23,Original
101.74999999999996,Original
76.92000000000002,Original
48.16,Original
37.17,Original
31.940000000000005,Original
27.380000000000003,Original
28.51000000000001,Original
26.71,Original
26.23,Original
26.0,Original
26.7,Original
27.000000000000007,Original
26.39,Original
26.51,Original
30.960000000000008,Original
46.58,Original
76.28999999999998,Original
103.68,Original
106.44,Original
109.55999999999996,Original
112.39,Original
120.08000000000004,Original
125.71000000000002,Original
110.32,Original
100.27,Original
76.53000000000002,Original
52.96,Original
42.79999999999999,Original
31.23000000000001,Original
26.87,Original
29.39000000000001,Original
26.88,Original
26.27000000000001,Original
25.84,Original
26.22000000000001,Original
26.110000000000003,Original
26.04,Original
26.250000000000007,Original
31.610000000000007,Original
43.78999999999999,Original
75.76,Original
108.08999999999996,Original
117.22,Original
118.21,Original
116.88000000000002,Original
123.02000000000002,Original
118.52,Original
113.68,Original
100.16,Original
68.33999999999999,Original
41.39999999999999,Original
34.96000000000001,Original
28.82,Original
28.390000000000008,Original
28.980000000000008,Original
30.78000000000001,Original
30.89,Original
28.66,Original
27.46,Original
27.330000000000005,Original
27.07,Original
27.380000000000003,Original
31.99999999999999,Original
41.98,Original
78.53000000000002,Original
109.63,Original
114.65,Original
111.34999999999998,Original
112.16,Original
119.95,Original
119.22,Original
107.28000000000004,Original
98.60000000000002,Original
68.82999999999998,Original
49.69,Original
38.820000000000014,Original
33.07,Original
29.86,Original
27.230000000000004,Original
27.62,Original
26.68,Original
26.48,Original
26.239999999999995,Original
26.1,Original
26.230000000000008,Original
26.49,Original
32.540000000000006,Original
43.49,Original
68.51999999999998,Original
101.82,Original
108.13999999999996,Original
105.58999999999996,Original
103.24000000000002,Original
